id,qlat,qlon,qyr,qmon,qdy,qhr,qmn,qsc,ml,qdep,name
691,-42.606,171.944,2019,05,14,04,44,25,1.8558928124524354,11.4,20190514044425
692,-42.764,171.491,2019,09,30,06,25,44,1.0891471129997834,6.4,20190930062544
693,-42.71,171.38,2019,10,05,05,34,18,2.633293257086539,15.7,20191005053418
694,-42.798,171.713,2019,07,07,21,43,07,0.41153268300442314,8.6,20190707214307
695,-42.892,171.724,2020,01,10,20,05,38,0.4849441598626996,11.0,20200110200538
696,-42.85,171.664,2019,11,05,00,23,59,0.9899716864388943,28.7,20191105002359
697,-42.668,171.816,2019,12,22,10,14,15,0.5517155874635216,11.0,20191222101415
698,-42.7,171.885,2019,06,28,23,52,09,0.9640479389725066,9.9,20190628235209
699,-42.903,171.684,2020,01,22,03,48,57,1.7276670104053604,9.6,20200122034857
700,-42.682,171.72,2020,02,22,15,48,28,0.5680320485948485,8.7,20200222154828
701,-42.79,171.607,2019,10,28,03,10,49,0.5860722417965826,8.9,20191028031049
702,-42.64,171.813,2019,05,09,12,44,18,1.0651216006645772,10.6,20190509124418
703,-42.76,171.764,2019,07,07,06,09,43,0.6235433678163785,8.2,20190707060943
704,-42.705,171.365,2019,09,25,11,08,54,1.1937458304403705,16.2,20190925110854
705,-42.712,171.675,2019,09,26,08,26,34,0.871406798711163,7.0,20190926082634
706,-42.755,171.476,2020,01,03,08,26,39,0.49999978717587784,7.2,20200103082639
707,-42.944,171.565,2019,05,25,06,38,54,0.6844801396695531,5.9,20190525063854
708,-42.88,171.627,2019,12,26,18,34,24,0.6919711373103301,8.4,20191226183424
709,-42.644,171.961,2019,08,07,21,36,31,1.1330858357722158,11.8,20190807213631
710,-42.684,171.879,2019,12,30,22,26,07,0.785849958090665,9.7,20191230222607
711,-42.957,171.544,2019,06,02,13,47,12,0.5031408190603444,7.3,20190602134712
712,-42.807,171.659,2020,03,05,16,20,06,2.600932343288928,7.3,20200305162006
713,-42.878,171.624,2019,08,02,16,55,15,1.2745686980677182,9.5,20190802165515
714,-42.753,171.718,2019,07,06,08,35,03,0.07274106393379122,12.7,20190706083503
715,-42.683,171.61,2020,01,08,09,17,49,0.07647935553039573,5.4,20200108091749
716,-42.686,171.366,2019,09,23,02,31,15,1.340511769570615,14.8,20190923023115
717,-42.709,171.677,2019,09,26,07,20,25,0.3574964994164443,8.5,20190926072025
718,-42.877,171.675,2019,10,22,15,42,09,0.8509543574748536,6.2,20191022154209
719,-43.001,171.489,2019,06,01,12,04,58,0.9827692266835651,8.0,20190601120458
720,-42.685,171.721,2019,06,22,08,41,57,0.5959301672223069,9.7,20190622084157
721,-43.014,171.387,2019,12,23,12,39,37,1.2075679368544625,8.6,20191223123937
722,-42.649,171.874,2019,12,16,12,21,59,1.0675047507568227,14.0,20191216122159
723,-42.786,171.821,2019,07,08,21,50,06,0.42594387743048195,0.0,20190708215006
724,-42.719,171.749,2019,09,19,03,19,22,0.6482784415468671,7.9,20190919031922
725,-42.743,171.734,2019,11,04,01,23,34,0.6195463147361832,9.9,20191104012334
726,-42.884,171.673,2019,12,28,00,18,10,1.31054620550064,11.9,20191228001810
727,-42.727,171.805,2019,09,21,14,34,41,0.6266840310306954,11.9,20190921143441
728,-42.624,171.835,2019,09,30,13,17,47,0.5621416337672733,10.5,20190930131747
729,-42.679,171.443,2019,05,11,10,27,18,0.46352247007939823,9.1,20190511102718
730,-42.764,171.767,2020,01,21,01,50,17,1.4151482063182304,6.9,20200121015017
731,-42.758,171.743,2019,05,25,16,18,44,0.3049737501858561,10.0,20190525161844
732,-42.745,171.713,2019,12,30,18,32,59,0.8498305567296287,8.4,20191230183259
733,-42.862,171.753,2020,02,27,09,49,38,0.6929257378040979,10.8,20200227094938
734,-42.741,171.739,2019,05,17,09,57,42,0.34118917762991774,9.9,20190517095742
735,-42.743,171.719,2019,10,19,09,57,26,0.56773301211238,9.5,20191019095726
736,-42.734,171.764,2019,08,17,17,12,15,0.3158832007291415,7.6,20190817171215
737,-42.864,171.611,2019,09,19,18,04,14,0.5357675085751199,7.5,20190919180414
738,-42.698,171.873,2019,10,15,17,43,45,0.8831357161175345,10.8,20191015174345
739,-42.776,171.78,2019,07,27,00,26,16,0.13899424656464024,10.3,20190727002616
740,-42.762,171.696,2019,11,19,12,38,56,1.516717872528475,7.9,20191119123856
741,-42.752,171.798,2019,06,29,21,31,57,0.6462810847886306,9.1,20190629213157
742,-42.672,171.847,2019,05,12,17,10,48,0.8741609241664858,12.8,20190512171048
743,-42.895,171.667,2019,09,28,07,26,18,1.1287231567158977,9.3,20190928072618
744,-42.809,171.662,2020,03,06,07,28,52,1.7979105748258235,7.4,20200306072852
745,-42.702,171.718,2019,09,24,14,04,40,0.2884094209340525,10.9,20190924140440
746,-42.75,171.505,2020,01,04,10,37,57,0.37466118342649485,8.8,20200104103757
747,-42.956,171.912,2020,03,05,22,56,42,2.0015294687363645,15.1,20200305225642
748,-42.725,171.749,2019,07,10,02,08,13,1.6327708545623998,9.1,20190710020813
749,-42.713,171.682,2019,09,26,20,44,03,0.9701895096091202,7.9,20190926204403
750,-42.694,171.817,2019,07,10,22,24,46,0.44478515456609646,9.8,20190710222446
751,-42.763,171.823,2019,09,03,21,08,50,0.4534701690870074,6.9,20190903210850
752,-43.034,171.517,2019,09,16,09,35,51,1.8727470001150583,4.6,20190916093551
753,-42.943,171.571,2019,09,16,09,57,27,2.3791577376749204,8.9,20190916095727
754,-42.741,171.754,2019,12,29,02,48,36,1.8052769517080889,7.8,20191229024836
755,-42.688,171.88,2019,11,01,06,01,52,1.9738606322092702,10.3,20191101060152
756,-42.701,171.764,2020,02,09,13,07,39,0.23632973864020984,5.4,20200209130739
757,-42.755,171.63,2019,10,27,02,05,30,0.7133409997554349,6.7,20191027020530
758,-42.701,171.375,2019,09,27,13,29,47,1.0201014039322192,15.4,20190927132947
759,-42.743,171.672,2019,06,09,12,47,57,-0.07502939787447263,11.1,20190609124757
760,-42.7,171.894,2019,06,28,20,35,03,0.7323793298415522,9.5,20190628203503
761,-42.741,171.7,2019,12,31,22,24,32,0.3370993395268563,8.5,20191231222432
762,-42.769,171.678,2020,01,13,17,08,50,0.5197704502133931,8.5,20200113170850
763,-42.936,171.568,2019,09,17,00,01,30,0.9898540297355122,9.4,20190917000130
764,-42.66,171.878,2019,12,18,08,27,20,0.7852572977727107,12.1,20191218082720
765,-42.706,171.751,2020,02,06,12,12,51,0.6740745811631133,3.7,20200206121251
766,-42.978,171.779,2019,12,28,03,26,43,1.512538983906955,15.4,20191228032643
767,-42.75,171.798,2020,01,22,13,28,55,0.6747320931274708,9.7,20200122132855
768,-42.892,171.31,2019,06,03,02,27,37,0.70658146726479,7.9,20190603022737
769,-42.758,171.745,2019,06,30,17,11,58,1.5019352078229256,9.1,20190630171158
770,-42.872,171.631,2019,07,31,15,36,59,1.2218638371506645,6.9,20190731153659
771,-42.716,171.615,2020,01,21,20,53,17,0.27899562222309343,9.5,20200121205317
772,-42.711,171.768,2019,10,03,14,17,34,0.3188452779468719,9.9,20191003141734
773,-42.871,171.627,2019,08,14,20,25,24,0.6737914303680036,8.5,20190814202524
774,-42.624,171.832,2019,11,04,05,47,19,0.764222737105885,11.0,20191104054719
775,-42.982,171.741,2019,10,24,03,05,01,2.001043478756719,20.4,20191024030501
776,-42.907,171.923,2019,11,04,07,26,51,1.4366371884611226,18.2,20191104072651
777,-42.743,171.796,2019,06,16,07,26,06,0.25486100280167123,4.8,20190616072606
778,-42.756,171.713,2019,11,26,11,54,31,0.6212385989105028,9.4,20191126115431
779,-42.593,171.856,2019,07,06,06,51,46,0.9217355183177502,13.7,20190706065146
780,-42.928,171.385,2019,05,04,17,58,40,1.4745618046092372,5.2,20190504175840
781,-42.71,171.383,2019,09,27,12,19,55,1.5685850400148802,16.1,20190927121955
782,-42.754,171.623,2019,06,30,08,33,20,0.01431559830888145,10.0,20190630083320
783,-42.668,171.382,2019,10,04,20,48,41,0.9638916350488839,10.8,20191004204841
784,-42.786,171.609,2019,10,12,12,30,04,0.2784639096713329,8.4,20191012123004
785,-42.688,171.281,2019,06,10,11,32,18,0.6763097330044731,10.6,20190610113218
786,-42.672,171.831,2019,12,25,15,23,17,0.45008521040102023,13.3,20191225152317
787,-42.655,171.88,2019,05,25,08,43,15,0.7059728521134641,9.7,20190525084315
788,-43.021,171.403,2020,03,06,23,04,09,1.8393277296028805,11.0,20200306230409
789,-42.771,171.735,2019,08,20,08,47,10,1.5204363443380486,9.1,20190820084710
790,-42.943,171.564,2019,09,17,23,42,08,1.9505488280372005,10.5,20190917234208
791,-42.928,171.625,2019,06,01,15,17,01,1.0136871933048905,6.8,20190601151701
792,-42.63,171.83,2019,07,10,13,12,41,1.2339394547549711,12.6,20190710131241
793,-42.867,171.622,2019,07,31,16,42,07,0.15488948960171073,6.1,20190731164207
794,-42.707,171.802,2019,05,06,15,49,47,0.18264535864477122,12.7,20190506154947
795,-42.887,171.746,2019,07,10,19,28,13,1.6418570494889713,9.8,20190710192813
796,-42.657,171.86,2019,07,25,11,14,10,1.115957516856132,13.4,20190725111410
797,-42.633,171.894,2019,08,02,15,21,28,0.6580103259434622,13.2,20190802152128
798,-42.765,171.753,2019,12,08,13,49,37,2.3289970892033343,7.2,20191208134937
799,-42.694,171.696,2020,01,27,20,35,00,0.8355035419178787,10.6,20200127203500
800,-42.715,171.752,2019,07,17,14,45,12,1.3882148522777684,10.3,20190717144512
801,-42.926,171.922,2019,11,26,19,43,12,1.4302663207685986,19.3,20191126194312
802,-43.015,171.871,2019,10,23,09,28,13,1.06697159746698,13.2,20191023092813
803,-42.758,171.479,2019,06,12,08,53,33,0.3892090231016141,7.1,20190612085333
804,-42.917,171.559,2019,09,06,09,39,34,0.8135020681723892,14.8,20190906093934
805,-42.789,171.613,2020,02,25,01,52,39,1.3553544796477521,9.0,20200225015239
806,-42.687,171.887,2019,08,02,22,19,04,0.9163881845146556,10.3,20190802221904
807,-42.923,171.841,2019,09,08,09,34,36,1.7173295075068609,13.4,20190908093436
808,-42.766,171.726,2019,05,24,12,03,25,0.7252010813958868,8.9,20190524120325
809,-42.655,171.77,2019,06,30,10,05,25,0.10470188045388856,13.0,20190630100525
810,-42.713,171.884,2019,09,30,22,42,54,1.6752826650095458,9.7,20190930224254
811,-42.652,171.927,2019,11,25,11,51,44,0.91049444449231,3.5,20191125115144
812,-42.672,171.871,2019,10,13,21,50,57,0.4943540686474486,10.0,20191013215057
813,-42.647,171.88,2020,01,19,03,23,12,0.5490682179154589,11.0,20200119032312
814,-42.981,171.715,2020,01,25,19,21,06,1.073162705854717,10.9,20200125192106
815,-42.684,171.359,2019,10,19,04,06,27,0.4665763313601833,14.8,20191019040627
816,-42.775,171.676,2019,05,05,13,53,05,0.2568778823264259,9.1,20190505135305
817,-42.716,171.839,2019,08,07,10,26,08,0.6044819879419246,10.2,20190807102608
818,-42.919,171.246,2019,05,18,18,02,24,0.8641388864001716,10.7,20190518180224
819,-42.759,171.48,2019,06,11,15,57,00,0.39754294971153953,7.3,20190611155700
820,-42.748,171.713,2019,12,14,12,46,20,1.2186112608992399,8.0,20191214124620
821,-42.649,171.79,2019,12,22,12,02,13,0.7438859861524658,8.0,20191222120213
822,-42.686,171.876,2019,06,30,16,34,45,0.6186306203400241,10.4,20190630163445
823,-42.707,171.373,2019,09,23,01,55,56,1.0810982197889814,15.3,20190923015556
824,-42.703,171.369,2019,10,13,21,07,09,1.5857248250656537,15.5,20191013210709
825,-42.871,171.62,2019,06,22,17,48,10,0.23401014512643134,7.9,20190622174810
826,-42.7,171.996,2019,06,16,16,32,16,0.9360912776189244,6.3,20190616163216
827,-42.667,171.871,2019,06,05,14,50,57,0.510280578882491,10.8,20190605145057
828,-42.868,171.748,2020,02,29,12,23,06,0.8447283797243045,8.1,20200229122306
829,-42.704,171.706,2019,07,29,14,18,12,-0.027373942129392523,11.8,20190729141812
830,-42.735,171.708,2020,01,04,12,23,04,0.3272878203793446,9.1,20200104122304
831,-42.902,171.93,2020,01,23,06,34,39,1.2129729698639702,20.6,20200123063439
832,-42.833,171.674,2019,06,25,00,05,07,0.019529786089333978,10.8,20190625000507
833,-42.692,171.878,2019,06,14,12,48,10,0.30892407746814204,9.7,20190614124810
834,-42.962,171.434,2019,06,03,23,47,07,2.2778374128543732,9.3,20190603234707
835,-42.867,171.623,2019,08,01,02,52,48,0.8776474710299125,9.2,20190801025248
836,-42.791,171.578,2019,08,24,13,25,37,0.3514563620043534,11.0,20190824132537
837,-42.781,171.646,2019,05,06,22,14,57,0.2863896926085184,9.4,20190506221457
838,-42.709,171.364,2019,09,25,11,31,26,0.9773253852375136,16.3,20190925113126
839,-42.753,171.624,2019,08,22,12,35,03,0.25971627368061834,7.2,20190822123503
840,-42.577,171.868,2019,05,16,03,51,09,1.2018966818904944,14.4,20190516035109
841,-42.707,171.769,2019,06,15,12,14,54,0.5080639666300658,8.0,20190615121454
842,-42.824,171.643,2019,06,22,05,29,47,0.6476991349717531,6.5,20190622052947
843,-42.95,171.894,2019,09,21,18,31,42,2.039933950269864,13.2,20190921183142
844,-42.67,171.878,2019,07,28,15,48,48,0.3360461502861822,11.1,20190728154848
845,-42.631,171.956,2019,09,02,02,17,00,0.6382021841364273,12.2,20190902021700
846,-42.866,171.639,2019,12,09,10,44,46,0.3670923342060613,10.7,20191209104446
847,-42.88,171.66,2019,12,27,01,18,26,0.9311126207898051,11.8,20191227011826
848,-42.759,171.483,2019,07,06,16,08,54,0.4881838924748573,7.3,20190706160854
849,-42.787,171.668,2019,06,27,21,50,19,-0.1541058713712626,7.3,20190627215019
850,-42.941,171.663,2019,05,05,07,10,28,0.32354034124297365,6.4,20190505071028
851,-42.867,171.624,2019,08,12,03,42,37,0.9994749904427249,10.2,20190812034237
